Hugo_Symbol	GE: BLCA
MAP2K3	-0.2902591042833408
CCDC6	-0.36073481396493345
LRRC23	0.13066516724931548
CAPZB	-0.14002245552965187
SREBF2	-0.3803700930786548
KDM4C	-0.5876950600747142
NFATC2IP	0.14028093708793613
HCCS	0.17032296275889483
TMEM43	-0.6004256446484171
CA5B	-1.4312617990994545
PSMB8	0.8203915307503531
GOSR1	-0.09019042118619493
IL2RA	0.19548878681939547
TIMM17B	0.6604483499324516
MICALL1	0.15019065910677026
SOD3	-3.3794072820608054
RRNAD1	0.2353373010305642
SASS6	0.9463947121456968
SLC2A4RG	0.11507697708451733
RORC	-1.3664078603798073
NT5DC1	-0.6062262288038079
CROT	-0.1752843709689003
MBOAT2	0.376219124409204
HMGB2	1.0103787827911719
RABAC1	0.09002662759476951
GATC	0.241018458036786
TNKS	-0.8105219992945212
RAB37	-2.355049976315209
GPD2	0.09026565475032396
FH	-0.20015560976419924
EEF2K	-1.2333733747553142
RFWD3	0.7032138565939736
MRPL19	0.45065612635705843
ZBTB24	-0.07100921032282255
PER2	-2.456508336619853
NOP16	0.6058429744356213
PCSK7	-2.046792482835814
TRAPPC5	0.30513015266465143
ZNF317	0.30062972196105003
MAPKAPK2	-0.11508178502039705
BAG3	-1.1408872319294705
SNX22	0.707087445530092
RRM2	3.57703022779397
CD14	-0.5356531949759891
FOSL2	-0.83036995784741
ZNF586	-0.216484958790778
WSB2	0.19515792095061124
AC115618.1	-0.018668547586349383
SLC25A6	-0.16003534497289243
SIGMAR1	0.48035346242970345
OSGIN1	-1.6962849496590588
RASSF2	-1.2379706821348342
LAP3	-0.04503318421011411
FNDC4	0.5705488294368933
SLAMF8	0.9007654748666178
ATP5C1	0.40507542940901825
ZNF580	0.03006359542873563
MEGF9	-0.578303883828631
CDC42EP3	-1.3924431482456932
MARCH8	-0.8584056225341335
GRID1	-0.7921247652925646
ZNF345	0.2645533321209866
PAF1	-0.13009792315926366
C18orf25	-0.4621493759861036
NMI	0.5861389394841166
ARMC6	0.6061444905044401
AMT	-1.4350237818464977
PBX1	-1.1415658348964404
KCTD12	-1.7095709488057904
EPS8	-0.9111844304469662
RPUSD1	0.8020779965109629
MVB12B	-0.9881838379419698
PRKAR2B	-3.006248191120454
FAM32A	0.24012522120044033
SLC2A3	-1.542730552918874
TIMM44	-0.0300339270637697
NAA25	0.0805478560906298
TPI1	0.7600505408048954
PHF20	-0.7528152024202422
SIDT2	-0.7167049993746905
EZR	-0.5150986551143881
CS	-0.265121551793088
VTA1	0.180262069848029
IQCH	-0.09394738020944178
ST6GAL1	-1.2714491003199804
SH3D19	-1.6983144054912276
FBLN1	-1.0101134201152644
C17orf58	3.593559388058269e-05
GRSF1	0.20012366949636662
HCFC2	-0.897784132619309
PARP15	-0.5367822500604925
ELMOD2	0.4518937357023294
ABCB7	-0.5067894026952948
PTPLA	-1.9846635801794195
C5orf30	0.5420161886465669
FAM53B	-0.3014693304480658
FANCB	1.9832065202937397
TCEA2	-0.07507610787808433
FBXO48	0.28743332582998177
UIMC1	-0.5712479887670959
COL5A1	-0.0751019124019568
TMEM245	-0.9976402164759889
DDX56	0.5703531297105486
VPS25	0.785527572331522
NOMO2	0.30539948915766146
HSDL2	-0.9362570736424298
DISP1	-1.6126071323593845
RPS17L	-0.18000481067604307
UCHL1	-1.849742281893493
ZFP62	0.5465422014950363
SUN1	-0.1050777009199931
DNAJC24	-0.6356264045535626
OXSM	0.7133412141459439
ADAM15	0.9754590428028055
TMEM30B	-0.02003490478799261
DICER1	-0.49184460511819483
PDLIM7	-1.4606936417311407
RPF1	0.060077694156948164
ARID4B	-0.3663171197658902
MAPK9	-0.15037519502745716
MAPKAP1	-0.24515873112016168
GPR155	-2.1176219818720843
KDSR	-0.27034622258871244
JTB	0.5601600602097303
DBNL	-0.060028052568520104
ZNF678	0.10247904214988611
XPO4	-0.24724969698818955
BRAF	-0.6571566971164371
GOLGA7	-0.125149946848833
TMEM9	0.5653379352046106
SIRPA	-0.41151844556056005
TNKS1BP1	-0.010000688135384708
FRG1B	-0.22092487479337555
FOXF2	-1.245644011775273
IFIT5	-0.3567203324520676
STYXL1	1.0010002725632288
TDRD7	-0.4721230866801903
HEBP2	0.33522610846108225
PLEKHG4	0.5678810207647156
LIG3	-0.11035760519042057
TMEM219	0.03000882270799938
MYO15A	-0.015516801744025583
PPAN	0.6007732016596463
GALNT2	0.5407106564546693
AAGAB	0.18025586207168673
RANBP9	-0.24540221647228638
CD81	-1.1350768335395331
PDGFA	-0.0902975028237352
CPT2	0.1203864760223815
JAK1	-0.6906622478614037
SS18L1	0.31685705566215316
C10orf88	0.12128029970274685
CALD1	-3.446117491059378
LINGO1	0.9773425244415641
TMEM59	-0.26004577554128255
FANCE	0.6403204639137714
ABHD11	0.6807890365162061
AACS	0.5620378164912354
HNRNPA1	-0.14000497663900932
EFCAB4B	0.339704315925501
RPL14	-0.33000988939512
MOB3B	-0.503166284164215
SLC30A6	0.24118058265146378
PIP5KL1	0.7506655039307657
MRPL49	0.005002237054280847
KIF4A	3.5618806428822576
TMTC3	0.040221886167541326
YTHDF1	0.2654155497527071
B3GNT9	0.060264634200916746
DUSP19	-0.9436712888625984
ZNF202	0.1311987722961973
EFCAB13	0.09272565786949848
TRANK1	-0.8802094966920291
GGCX	0.8514109493844617
NF2	-0.15546723649679844
MPHOSPH6	0.1802376957665211
GNB1	-0.010003280084515176
TUBB6	-1.8807657063054655
PTPRF	0.6102484603649303
PEF1	-0.16508724967095834
PPME1	0.4105179286168495
GPR89A	0.6222010071167072
PDCD6	0.690264847418876
POLR3E	-0.030053478777112713
SPSB1	-0.9115212009057186
CSDE1	-0.935157806102505
PIEZO1	0.30012088037872836
PSMD11	0.9355630625249027
OST4	0.19501918861908374
CORO2A	0.6026800309164654
CSTB	0.2400332807160701
HEXIM2	0.26126674740655326
NPAS2	0.24036452845234366
MRPL32	0.3102446211113892
HAAO	-2.6742258611589396
ERP44	-0.015024508275933827
SPR	0.6110204310806043
SLC46A3	-0.6449500236847914
CMTM7	0.9610679392920304
COG7	0.11028246697041447
PIGB	0.2006987498778223
KATNAL1	-1.950522559419126
ZNF382	-0.9954494872187297
CTIF	-1.1277521179819348
ZNF549	-0.26429063993309915
IFT122	-0.15064635722814967
DNM3	-1.6018275079408142
PPP1R11	0.040028558174357666
PARVG	-0.94062552100848
WNT9A	-1.8594384742110153
GFPT1	0.18054827018669375
MTX1	0.9108163748536757
ZMYM6	-0.5131999766636872
LIMS1	-0.49567048922722934
SYPL1	-0.2800890294836125
FAM105A	-1.0078698375428492
ZNF576	0.25059212325919883
TSC22D2	-0.8364701112054939
PPP1R12C	-0.92044180410149
CERKL	-0.8548968925783427
RAPGEF2	-1.0346064122122973
ZSCAN25	-0.2721044642207611
ZNF462	-0.6259085493670087
IRF2	-0.3554947620852459
FCN3	0.3076915300742321
HSD11B2	0.29738870304634146
FBXW4	-0.6407083101270149
MPG	0.06004074166607994
MORF4L2	0.035008402264162304
MRPL45	0.07509307211485763
TIFA	0.22102973048537103
PPP5C	0.37541766495373674
NPC1	-0.2955880781793824
EXOSC3	0.7612358482430698
GABRD	2.3276480086601743
PDCL	-0.010051529113132899
BNC2	-3.4014042485294187
ATXN7L3	0.3604102451372987
GIMAP4	-1.253790550317533
USP22	-0.24524147319804768
TRIM37	-0.28094715828683614
ANKRD54	0.2205841407895795
ZNF384	0.10014472229525931
GINM1	-0.7408334951428699
TAB3	-0.15092071328107545
PRDM4	-0.13049631887729116
IL18	0.015037279275733294
PIM3	-0.4903478886407659
LYNX1	-2.4665841832616144
HAUS2	0.09033513838605622
RAD51D	0.0
NUDCD3	-0.20516857274062203
SEPSECS	-0.3750969588409652
WHSC1L1	-0.03004898957259093
GCDH	0.1403042743608266
ARL17A	-0.3078372608400145
RAB11B	-0.29011718713082935
NPEPPS	-0.5404102144071239
BCL10	-0.6519365885262436
RAB31	-0.4957195843859268
POR	0.27012168816427967
ASPSCR1	0.7011141079147332
ATP5L	0.11001051416483608
NDUFB10	0.11003047924754147
SLC35F2	1.1728181578614765
CLDN4	1.5452490716846636
FKBP11	0.650938789963921
FEZ2	-0.5607592958700249
ANAPC15	0.06004836393437285
DPH6	0.09036251981055098
TMEM260	0.14588779438329622
SLC44A4	0.2908900449978438
SCRN2	0.22026084893518316
CCDC74B	-0.8801760029880424
RORA	-1.8564603818170045
SLC16A13	1.5785787815777854
GNG2	-1.2099543353733127
NUAK2	0.34151755067354506
TAF4B	-0.6298152784365393
NDRG1	0.6501501458361586
CCNL2	0.6303881775400142
METTL25	-0.3840811434145884
CERS6	-0.030133243677789367
FBXO27	0.0953433865781555
CD74	-0.3350111289694474
TRIM2	-1.1799074966985805
KRTCAP2	0.5900825380691628
DHODH	0.26166227384230795
ANKRD39	0.391191390018721
AK4	-1.9663705084279888
SUDS3	0.15035617697800793
TMEM44	1.1246797643300563
MRPL47	0.7006305836395235
TRIT1	0.1652731064538362
EID2	0.13052896448066414
THAP2	-0.5343567248583732
CCAR2	-0.11506419515519092
MED24	0.4003516518084464
LSM4	0.950330087641872
PPP1R16A	1.257194174744834
ZNF385A	0.22016395377330436
TRPT1	0.29529450350261344
FAM46B	-4.012944242011184
KIF7	-0.8235145956795515
NDUFB7	0.18003552809986287
DDX39B	0.16002283626026342
BAI2	-0.347633126896176
HOXB6	1.318903913108681
ZSCAN32	-0.07038169541216473
URB1	-0.12094352524560328
CEBPG	0.19541141231369377
SF3B1	0.030008061176667142
TIA1	0.5156505092539974
SLMO2	0.3953462828135352
CRYBG3	-0.8684886063896745
TSPO	0.6901185266223409
SLC25A26	-0.07514310920990325
WDR83	0.4517449272144564
C11orf1	-0.17021857566886303
GNG7	-3.1574965595179836
STX7	-0.6263415654055675
ZNF765	0.24804410607054814
RLTPR	-0.056392965038926976
QTRT1	0.5205619497892167
KIRREL	-1.9359933087871775
MRPL42	0.7408932240276032
SMIM14	-0.6308658480582795
TMED5	-0.1301915656192625
ANKRD50	-0.633633473776295
RBM4	0.2901171871308292
GPR4	-0.3546512484643683
PCGF2	0.6607125292942565
ARPC1B	0.8352198926810579
NUCB2	-0.4803336541766086
GIGYF2	-0.7619087897061285
ZNF746	0.20615245325570453
C2	0.11025733821248263
BMP2	-2.296043688254765
SNX2	-0.48542250928839936
ABHD16A	0.06005143615152685
GLI4	0.2106350729760957
ASH1L	-0.8538090464698448
ARHGEF10	-1.0176453182305898
CHD6	-0.1958196423265452
RPL12	-0.4800095510524264
TRIP12	-0.5805737671518305
SYCE1L	0.6426983896198326
PPP1R15B	-0.9516170791326137
NXT1	0.4906517036876971
CEP135	0.11675336646088659
ARNTL	-0.6502493931793913
ADM	0.17522218967933906
ZNF185	0.571393482376561
CRKL	0.13021810925179925
DIAPH2	-0.9822538653544205
CRNKL1	0.511023459837028
DUSP6	-0.9207095529969482
ZNF496	-0.3516312002595828
POLR3H	0.3505165936267576
ZNF282	0.4461239458076761
GTF3C1	0.17514312099971624
MRPL21	0.2901607761527864
LRRC37A	-0.816655964457377
ZBTB8A	-0.46585814112442964
WRB	-0.3607870083596224
IFI16	-0.1900844370354588
EXD3	0.20599485604594808
PAGR1	0.731383914932916
IFRD1	-0.0601228197413871
PDIA6	0.7602029087357522
SNIP1	-0.22167873720227027
MTCH2	0.5552816649064223
RAPGEFL1	0.6457826727832945
ZNF253	0.7146803171984982
ADAMTS4	-1.898554301873621
KIF3A	-0.1668890234608183
PARP16	-0.2612519213703609
PEAK1	-1.2948661064881182
PIF1	2.1684135345247126
EWSR1	0.08502079523744241
WDR73	0.0
DDX47	-0.01501957029426887
KIAA0754	-1.0998562368320666
IAH1	0.330254323791588
MTMR2	-0.2606786104269807
A1BG	0.23221638395455052
SPDL1	0.8309454416451374
SEL1L	-0.6165485382079884
PSMC1	0.0
C12orf44	0.25523065333350925
ANAPC5	0.41023615440917793
CYB561A3	0.5306906148979935
CBR1	-0.055028957139117735
GPR126	-0.8585844085999155
ADAT2	0.5928069153981944
SERINC1	-1.3257043777773458
FBXO31	-1.397758353551736
PTPRO	-0.40790007923309773
APOL2	0.1801716856707049
CENPQ	0.4034646303161992
ZNF223	0.242853818574966
STEAP3	0.7418433165376879
CCDC57	0.3054049015660193
CAMK2N1	1.1560119187476658
MTAP	0.29070821444352185
NME7	0.0651856244242468
YBX3	-0.36505005400219065
KLF13	-0.8314073184449502
COG4	0.4054513758886753
ZNF589	-0.5096070706701472
ZNF236	-0.4079610136645823
CSNK1G3	-0.3712586400593667
SLC16A1	-1.113718671337171
ARL10	-0.9598180763032026
POLI	-0.1205489918043511
C6orf57	0.286511440937957
EIF5A	0.5800528965921001
TMEM33	0.5009202637449084
ELF1	-0.600753734418286
PFKFB3	-0.3757548884507137
POT1	0.0
GRK5	-1.482585484832108
RBM47	0.47620935270938336
NAB1	-0.5714339989549609
SMO	-0.8196220666377336
EFHD1	-2.067199619419335
TWSG1	-0.6559095903644679
WDR19	-0.46663696323794396
FKRP	-0.371494582609696
FAM21C	-0.69744914715564
BCL6	-0.6056946474948276
MON1B	0.03008773038473957
RSU1	-0.6804473971512672
PPIB	0.7550567281202271
SLC27A2	1.4350664807825764
CCDC85C	-0.6822417457730097
BMP6	-1.3092533921806935
RFC4	1.6891373175232838
GRK4	-0.263009148191765
JAM3	-3.4834601781756014
ATRAID	0.08002258880209269
SEMA5A	-0.281614530246164
NUP85	1.186228134714229
TMCO6	0.5827512223736799
POLB	0.9014924021492479
C11orf35	0.6181117197852748
FEM1B	-0.7769457224668943
ZFX	-0.6241103758900908
PER1	-2.6234449955636974
PTGS2	-2.0147227897679274
EBPL	0.4003271778082977
FAM174B	-0.09011213677436039
C14orf80	1.4852748371579731
GLS	-0.28560937267625214
MTMR14	0.43571831925244076
C12orf75	0.8976037880330574
SSR1	0.2901826942529957
SLC38A10	0.4303134309238638
RAB14	0.045048130554303054
ZNF669	0.34511472104948393
SEPT10	-1.221232123356515
FAH	0.11017009364631418
FST	-1.214292068889037
TEK	-2.396578709118099
ANKEF1	1.369717497282443
GNAS	0.13000632756931452
ZNF239	0.5199200389308525
SMG6	-0.4607250778238162
PDHX	-0.3307896914983933
UBAC2	0.4502813826389162
CENPJ	0.48417247891674164
SYNM	-6.5199638746227375
METTL23	0.31039999177668237
COX19	0.7102803495570085
PDE6D	0.0
WFS1	-0.8011277577303707
ADAM22	-1.2500546698172956
ZNF714	0.7219547225945466
FLYWCH1	-0.8064268238702933
KCNE4	-2.3567237569575914
ABHD14A	0.09518456582487758
IMP4	0.510296028114488
FRMD4A	-0.41138370654584905
FRYL	-0.3409988565220047
LMBRD1	-0.9410308625292543
COCH	0.6176149754393481
PRDX5	0.375046050740325
DDR1	0.7953249997955263
ATP6V1D	-0.4102592731955293
BTG1	-0.7403304042125158
ORMDL1	0.34042559824490753
ARHGAP32	0.45759129277818383
ISCA1	-0.47569913211051307
GIT2	-0.30083579239961755
ETF1	-0.88567807223449
IMPAD1	-0.19537260032055662
FUCA1	-0.17514819514841926
LIMK2	0.9213077844304698
CHCHD7	0.33035326704934853
KCNN3	-1.3658077927602836
LHFP	-2.1845234621661813
CCT3	0.6351357514427454
FBXL18	0.05136085330721761
SEC24C	0.07006586973538703
DENND3	-0.8095794297711169
AIM1	-0.2807638291301548
ZNF487	-0.35322166359381957
CLSTN3	0.6360582222833014
C19orf25	0.7415519753504306
SMC3	0.005014591650230256
RP11-706O15.1	1.5501009154985326
BOLA2B	1.4155107884296618
SPTLC3	0.0
PHF10	-0.5505794395164589
ACVR2A	-0.43728406879823567
MMP9	2.359246153170381
HSD17B14	-0.3160504609857657
ZNF532	-1.0380071414908523
MRRF	0.27555855823276815
SPATA33	0.30715640951466594
SIGLEC1	-1.3672551656576344
PTPN22	0.08379516946556362
RNF157	-1.6133806651440785
ZNF446	0.17075267374404662
MRPL17	0.8705792544898094
SLC26A11	-0.07028905000227442
FAM172A	-1.3073761135156514
KLHDC4	0.10022068524406973
NSUN4	-0.0401369436631716
GPAT2	-0.7558953227010572
HNRNPH2	-0.38024839936949306
CTNNA1	-0.4301017386078055
SMYD4	-0.6665888004952583
FRMD6	-1.186883215120663
RAD54L	3.5961035103063708
BAZ2B	-1.4804524374230899
GLS2	-0.5217646837636432
CHRNA5	1.5554869318039946
UHRF1BP1L	-0.7195910431337895
RPS5	-0.2700088313885443
A4GALT	-1.1863753964574852
STK17A	-0.5262505322908599
MT-ND5	-1.4350260216643014
NACA	-0.4600112096003396
ANKRD13D	0.64068480226085
TAX1BP1	-0.3001362304441298
SOAT1	0.11537639712914216
MAF	-1.1159648875416772
USP30	0.2163729355235893
ALAS1	-0.48528543361769516
BTG2	-2.9055370575692994
LSM12	0.47057509420013577
ARAP1	0.04003118928790994
GALE	1.0208333551844446
AIMP2	0.5458520982641348
C1orf115	-0.6995581411087024
PDGFRA	-3.0632960829191345
TP53I3	0.7009549072877762
TFB2M	0.22073759854018474
EIF1AX	-0.14511622526345314
HIST1H3D	2.3530796374649636
TESC	-2.174698475536675
DNTTIP1	-0.15014161391401987
ARHGAP33	0.4346124013103211
FASTKD5	-0.29116116490748545
FGFR1OP2	-0.295578493456363
COMMD5	0.5859187472178589
METTL8	-0.1557164672609349
RBM19	0.2507286055028845
ARNTL2	0.7999510396421196
IPPK	-0.13568805187862248
PPM1B	-0.4358185936833091
EXOC8	-0.41416694494130196
ZNF697	0.7293996906056295
KLHDC10	-0.0401653437726349
DDX19B	0.15021516851897587
TEAD3	-0.8507131107323416
APOC1	2.021452860770439
NAA38	0.40030945566131415
ZMYND11	-1.1312636524673882
ARHGAP6	-3.864068570224852
EPAS1	-0.6052851671306316
MTX2	0.3553796811497917
APEX1	0.2700803102253127
EP300	-0.4062802011042436
IFI6	2.5410909956872016
CHUK	-0.5774509331143864
PARD3B	-2.2110606554333865
TRMT12	0.25630488435300003
FLCN	-0.6017373418005906
ZBTB21	-1.155218609113974
CYB5A	-1.120250345820619
SRSF11	0.13007943372042138
NDUFB3	0.2851507046522458
COX8A	0.2750236988597565
ZNFX1	-0.2858850286366944
PARG	0.2211114563805766
C16orf70	0.18062079426097286
RASD2	-0.794284744712797
APCDD1	-2.023519993015678
C17orf53	1.96775335843959
IL1R2	0.6194170485231263
APBB3	-0.32120512065980994
PRR4	-0.34233658704727404
CXADR	1.3236027016960015
SLC16A14	-0.8348584265813773
SNX6	0.030024170150178966
ZNF689	-0.35379155779553445
CD58	0.11026967244265874
CTD-2369P2.12	0.9975512909351474
RDX	-0.4506706518704023
CWC22	-0.41135647709985707
CCT5	0.9402142948843566
LRRC73	1.031672294079393
SERHL2	-1.4874810855234726
WDR66	1.6577310080861376
DPH2	0.5113226861309279
TAGLN	-3.8702181913855287
EIF3I	0.30006214061085473
EVPL	1.842642168773738
NCL	-0.09001118004208768
XRCC6	-0.020002876145156973
GGCT	1.5410175509410555
SLC17A5	-0.3413884088931801
FASTKD3	0.7896510940199575
KLHL18	-0.09034867115313255
ATG7	0.1904460943391653
EIF2S2	0.49031883202411425
PAPSS1	0.0700903945287331
SYNC	0.2708289016188465
TRPV2	0.040225312409947665
TIMM17A	0.29030392255160953
RC3H1	-0.6762636211174792
ATP1B2	-3.371815020795517
RBKS	-1.2528702034724706
ARHGEF26	-2.499676139917332
ZC3HAV1L	0.5701569803322677
GLT8D2	-1.4085437943953738
ACIN1	0.20511758478246078
COL4A6	-1.833948667245998
PPP1R12B	-4.206412632840985
DDX6	-0.8817953447152542
RINT1	0.13056684438720703
ORC4	0.1052005574967617
PHC2	-0.3902139593194196
RABIF	0.6738358768446171
RRP12	0.5515104805208213
CLUAP1	-0.8626875209187812
BBX	-0.6270593846043735
WDFY2	-0.25249261925275157
BTC	-1.1889348089891596
ACYP2	-0.6416126759120472
MCMBP	-0.1151377956364033
LRTOMT	-0.07034850307941411
RANGAP1	0.5903897926344441
TUBB2A	-0.6857152939562706
SNTB2	-0.7848515110177815
PSTPIP2	0.26220676029178186
TFCP2	-0.17537247774489195
C4orf3	-0.4101389734889736
ARSD	-0.11024099316946885
ATG3	0.010006699096422511
SUOX	-0.4158659968775702
ST7	0.24072622678451025
CHERP	0.1502595396641695
VPS28	0.11502340349913606
LENG9	0.4332916376663629
RHOC	-0.18502847841333925
METTL15	-0.3432468162108335
ETFB	-0.16504680818104153
MRPL52	0.5601747083827614
CCNI2	-1.5799935859525944
GPS2	0.060051089558521
DNAH1	-0.46269573575495665
MAP2K5	-0.4567295647247318
TRIM73	0.06270674216476829
RP11-345J4.5	1.247369484109655
FAM219A	-0.18592411046687896
CALCOCO2	-0.8904635558655879
RECQL5	0.6610622448196447
DNAJB11	0.8353324444035166
RPL22L1	0.5603254266040565
RNF103	-0.6817128776865522
NREP	0.9876856808246207
RAPGEF1	-0.9018341375881991
ABLIM2	-1.2446621319597593
ITSN2	-0.030078266868618406
SEC11C	0.2502284136233198
TVP23B	-0.09513353636230479
DHX38	0.08010037415423914
DUSP18	-0.217199924304964
CXCL12	-3.757907655730242
CACNA2D4	-0.42561590913611413
LIAS	-0.37223286464754807
GNPTG	-0.1000679314700717
GORASP1	-0.17519662413523446
CENPC	-0.5786625255886324
RPS15	0.015000335141552155
RP11-867G23.8	0.21681138907314804
DNLZ	0.7722786490215965
MRPL16	0.34031599408587
NFYB	-0.43564137917451945
ADRM1	0.3450992085408148
HOXA7	0.08043759416679484
CDKN2AIPNL	0.2154591146887158
OAZ1	0.22001022477695267
RAB11FIP1	0.0450988289395111
DEF8	0.035026662693119326
DLGAP4	-0.1200870086544286
HIGD2A	-0.44010387759042263
AL591479.1	0.09260417061258659
FCHO2	-0.8239120698027056
ZNF551	-0.07624462004929321
KIAA0922	-1.1562257348430685
ENOX2	-0.2617811439590323
ZNF222	-0.010062127413197723
ATP11B	-0.09518365409260031
AIFM3	1.3611499410816048
RBMS1	-0.6907216587546303
NAGLU	0.12019483655177264
SPATA13	-0.358469147068062
CST3	-0.6900434445891195
HYAL1	-1.7720355819567084
HAVCR2	0.39580291617789026
CDIP1	-2.2731858302549215
TMSB10	1.3600206925534553
NASP	0.46520398157287185
ST13	-0.6501362053608659
ITGAE	-0.13518773988731678
CAB39L	-0.7862825685951027
C16orf87	0.03522601184980103
UNC13D	2.0067022733851743
ROMO1	0.770124812092863
C7orf49	0.7310746919435078
CCDC94	0.08015542003990253
HBP1	-0.7608580287408275
FAM216A	-0.5259652694175647
POC1B	-0.2963064048612355
MAP3K5	-0.9024482187461728
CCZ1	0.6505381898286143
PPP1R37	0.3804910658439387
ZNF26	0.14106226412105793
RICTOR	-0.5138000243434685
BCL2L1	0.6904350242089214
ZNF394	-0.18544225284911536
ZNF142	-0.5233506129867014
STRN4	0.33527059569998807
CTDSPL2	-0.3415913165632148
USP35	0.09625027906122346
AKAP1	-0.9311607592640166
DAAM2	-2.6968597855642598
MEF2BNB-MEF2B	-0.1110263012997013
SLC35A4	-0.1551611228028847
SERPINF2	-0.32783998012039856
SORBS3	-1.0557411993827728
USP11	-0.5755597143163452
THBS3	-0.2605051813180225
ARL16	0.43057528201611434
TM4SF1	-0.7253088284916965
PTPN13	-1.4083661988312781
RASA1	-0.23568692985742973
TRAPPC13	-0.05022390718967844
SLC35B1	0.9158614193986666
FKBP1B	-0.010018755824991009
ETNK2	-0.3916945503905839
PUS7	0.9211211090788985
CD96	-0.15097858418201104
FAM198B	-0.5824937331634289
H2AFY2	0.4557634119568568
TRAPPC10	-0.07026953257115241
EDA2R	-2.2329071604452393
AP4M1	0.3508067253635349
C11orf96	-3.3799347239532853
DHCR7	1.658486858707933
PUS10	0.21762844546890098
PSD3	-0.12660934667995255
SLC37A2	-0.6281664363944328
CYP2S1	-0.9283822440440925
TBL1X	-1.555173189515176
ADC	-0.4730687992050867
NXPE3	-0.8886049848873765
GPRC5C	0.1851252302237783
TIAM2	-0.907363998415355
HDAC7	-0.09507525424628152
ZNF845	0.37578875008136414
CASKIN2	-0.8277576797006214
KDM4A	0.47617321139191604
ZNF160	-0.1405240850017534
FAM78A	-0.09778644902217694
LRRC17	-1.6163242119261079
PYGL	0.280196846703473
XPO5	0.6818693960529391
FOXP1	-0.7068476828921457
TULP4	0.07603018055395286
CREM	-1.4916371239331243
TCTEX1D2	0.6821044376683721
CACTIN	0.3711014531674938
FXYD6	-5.048702068444573
SOX12	0.8251383879330438
FAR2	0.7245530678884857
GPR56	1.2157147956459504
FAT1	0.5454012436489509
DYNC1H1	0.09001887630775589
RUNDC1	-0.15067319068024068
MVB12A	0.5855196382110748
XXYLT1	0.5421914431924939
CHST1	0.06245929984820241
NTPCR	0.20017662421443363
CCR10	-0.4586570432129219
WDR83OS	0.1500258181947955
HLA-F	0.07503640963803312
PDCD6IP	0.26016270324831337
UPK3BL	0.2851628667864292
MAGEF1	0.35538203831686366
ARHGAP17	-0.4205879727815324
PMPCA	-0.06007271614395224
USP31	0.4322354904680998
AGAP5	0.10711397902914047
MAGOH	0.7304543251896441
C8orf59	0.40012126104369633
SAT1	-0.21502676926283343
BLOC1S2	0.8110102493633561
TRIP11	-0.38197527105411755
C1R	-1.5001750098169773
CCDC68	0.5844774880863444
APITD1	0.6013662364253192
IL1RAP	0.050413495998532835
CCNL1	-0.5303338613382282
MPHOSPH8	-0.7012001519774251
ZNF217	0.07015463140401258
IBA57	0.2075174805859641
NAIF1	0.4119520270932194
SLC25A43	0.703252698016543
ZNF207	0.18008581668351226
FAM84B	0.9423532919895183
ERGIC1	-0.35021440930951125
FUT10	-0.6347765349276093
ADAM33	-4.314392061456356
ZW10	0.11557406527596939
RP11-1212A22.4	-0.7007074516772263
GTF2F1	-0.15011897917566014
NDUFB9	0.5300874116674161
PPP2R5C	-0.470248768625705
CAND1	0.060072716143952265
CDIPT	-0.13005448994296942
NSUN6	-0.5726825044664616
LACC1	-0.6969891184552675
FARSA	0.5554610948271881
RNF128	1.2223745663102918
INTS9	0.02005387895026594
CCDC28B	0.42688207880905854
CHCHD3	0.23526466890203301
ATG14	-0.2315415056568135
CHKB	0.2953445918465821
RP9	0.43139682867823853
EFCC1	-1.5452561029635037
DDX54	0.6154358576645799
DSC2	0.648861898568498
DNAJB5	-3.176979958802403
ESF1	0.10046207067855636
AGPS	-0.2161287880922093
SSX2IP	0.010012903902063984
PPID	0.0100272631868263
MRPS18A	0.28021824055172967
MUTYH	0.6769733550411696
ARHGEF1	0.30020006585561915
CIR1	-0.1602254968264106
POLD4	0.4401872176936554
APBB2	-0.7139024824712439
FAM114A2	-0.6933067823742292
HSPA4L	-0.6904856456312058
AHRR	-1.8387067320774106
EMC1	0.48595541206414894
RPTOR	-0.9227210386739028
UTP18	0.43062470966864413
FAM173A	0.4510197025791906
LTA4H	-0.20013502610206124
HP1BP3	-0.10005101381032842
BAG5	-0.48136024996480586
ELL2	-0.9978912203529013
FOXRED1	0.6515968191440171
GINS1	2.9029233814378905
CAPNS1	0.15501558243821284
EPB41L1	-0.28524944781193773
GCNT1	-0.23527572679538586
ZNF331	-1.2839782688761041
STX17	-0.5932195396208368
IPO5	-0.5204676862748479
DISC1	-0.6253433626658453
FAS	-0.7989907168688887
FBXL7	-2.9373931339126544
EPB41L3	-2.026493629552631
BIN1	-2.779468041850217
MRPS28	0.42031389366361877
CTSL	-0.31010309569050964
STX10	0.42533946610620055
PPIL1	0.8214594548154361
CCDC64	0.8751810532473598
EML2	-0.21516937354358281
PLEKHA6	-0.43629778321432355
ZAP70	-1.1992751817117944
ZNF839	0.06532063259312351
VARS2	0.5314027572981557
DPCD	0.5509914611465052
IMPDH2	-0.11502986428941903
CD302	-1.899636647080619
TIMP2	-2.1858075736111933
EHBP1	-1.2026385440726384
COX15	-0.460959320440869
FBXO41	1.1695138304316641
BMP1	0.22565937487061355
LGALSL	-0.34141604620211957
GGACT	0.1668871748357703
AIDA	-0.9009130025739311
